epoch,loss,val_loss
0,0.8050479235924296,0.80673564970493317
1,0.8048024091410706,0.80532171130180363
2,0.79806998559968434,0.8075985312461853
3,0.79482450338385846,0.80511014759540556
4,0.79309789510267403,0.80036953985691073
5,0.79433497879549009,0.79986640512943263
6,0.79680715436269423,0.80000884234905245
7,0.79052007975911309,0.80160431563854218
8,0.78809035072964906,0.79997258186340336
9,0.78587394158765045,0.79661240875720973
10,0.78748997921624542,0.79617940187454228
11,0.79038043234905608,0.79546725749969482
12,0.78457283447600479,0.79701887369155888
13,0.7815980936981427,0.79751198291778569
14,0.77911120502637055,0.79371338784694667
15,0.7802310584444393,0.79363858103752138
16,0.7836996146941162,0.79653417170047758
17,0.77738416030150259,0.79508987963199618
18,0.77390467889325121,0.79729599654674532
19,0.77047235096433397,0.79204658567905428
20,0.77117209474412229,0.79029235243797302
21,0.77479888234291117,0.79119405746459959
22,0.76734691283057666,0.79887538254261015
23,0.76351540962777942,0.79119856655597687
24,0.75968739617745862,0.78917160630226135
25,0.75906343328848724,0.78760673403739934
26,0.76115546942797829,0.78798054158687592
27,0.75413730113282007,0.78548279702663426
28,0.74858585543475253,0.78778770864009862
29,0.74493985318951883,0.78636738359928127
30,0.74368147907736459,0.78639364242553711
31,0.74432068661390061,0.78783698678016667
32,0.73601218488584086,0.78680464625358582
33,0.73211809796227867,0.78298216462135317
34,0.72704663643991285,0.79050412774085999
35,0.7245311007756382,0.78647160530090332
36,0.72390730998449015,0.7926402866840363
37,0.7154832728619025,0.78886659443378448
38,0.7114251981824492,0.78427918255329132
39,0.7060853817450149,0.802637767791748
40,0.70279966565038721,0.79179645478725436
41,0.70142788900320796,0.78635611534118655
42,0.69189282588364431,0.78609604835510249
43,0.68772663267114342,0.79029498994350433
44,0.67999960941732085,0.79915148317813878
45,0.67729227333017972,0.78794517219066618
46,0.6766935398171644,0.79300394654273987
47,0.66417535996402388,0.80778399407863621
48,0.66082807915749531,0.7887967973947525
49,0.65512717313752677,0.80123423039913177
50,0.64962138335157005,0.7960290282964706
51,0.65086517918757392,0.80507009327411649
52,0.63660553584794877,0.80423598885536196
53,0.63715310452576401,0.80407674908638005
54,0.6274778442561405,0.82142501771450038
55,0.66985663979754184,0.78452075421810152
56,0.66155691014170992,0.78576922416687012
57,0.64367424536976969,0.79215804338455198
58,0.63653027298783471,0.79495125710964198
59,0.62244198459221034,0.80179464519023891
60,0.65435401598130694,0.78721532523632054
61,0.64957985925107875,0.78645369410514832
62,0.63509407789815875,0.79201552271842957
63,0.6281460359128902,0.79120649099349971
64,0.6170558157121584,0.80161581337451937
65,0.64485431130827342,0.78961990475654598
66,0.64063963995005291,0.79153510034084318
67,0.62644958597265554,0.79298127293586729
68,0.62077925064457373,0.79315868020057678
69,0.61203012936025503,0.80008822381496425
70,0.63705530519860099,0.78979881703853605
