epoch,loss,val_loss
0,0.8930338406032986,0.82486559820175176
1,0.77961722829606794,0.78146710348129278
2,0.74171760087543059,0.75190331459045412
3,0.72170747243033517,0.7265555582046509
4,0.70617943779627479,0.71858801269531247
5,0.69097011348936288,0.70506135988235474
6,0.68704038148456148,0.6973596615791321
7,0.6795280626614888,0.69321225738525394
8,0.67240404711829294,0.68795473861694334
9,0.67127334695392182,0.68445907258987426
10,0.66802001635233565,0.68220234632492061
11,0.66459361542595763,0.68027081871032713
12,0.66246187437905202,0.67998432111740115
13,0.65560312933391995,0.67691806936264043
14,0.6546540257665846,0.67455081987380983
15,0.65486998679902819,0.67627752161026
16,0.65308311335245772,0.67287856864929196
17,0.65198909033669361,0.67482871580123904
18,0.64831535042656796,0.66992143964767459
19,0.64764852221806846,0.67338799619674683
20,0.64493633286158247,0.67026911878585815
21,0.64399123324288265,0.66727421140670773
22,0.64355515066782631,0.66595833730697629
23,0.64285418505138825,0.66684472322463995
24,0.63851255252626204,0.66777694654464725
25,0.63905935197406349,0.66566477727890017
26,0.63754983642366192,0.66363336133956907
27,0.63561177010006376,0.66192975234985352
28,0.63830804204940794,0.66408034992218012
29,0.63338922495312155,0.66129866123199466
30,0.63450478400124444,0.66192738962173459
31,0.63343283896976044,0.66048913145065302
32,0.6303309867646959,0.66083232259750369
33,0.62979995457331339,0.65970465421676638
34,0.62867582983440828,0.66096370649337766
35,0.6298458064926995,0.6589341864585877
36,0.62831864256329006,0.65823854398727422
37,0.6242867334683736,0.66021324443817142
38,0.62395168484581842,0.65827309417724611
39,0.62219896962907584,0.65881772661209104
40,0.62422472985585531,0.65747120237350465
41,0.62018900738822091,0.6593012843132019
42,0.6229790829552545,0.65832479810714717
43,0.62075133424335061,0.65659488248825071
44,0.61946047433217366,0.65618758058547977
45,0.6203790594206916,0.65417472410202027
46,0.61684375312593254,0.65734390926361086
47,0.61655687226189504,0.65501080846786497
48,0.6167982527414958,0.65443682098388667
49,0.61355348740683657,0.65571498203277589
50,0.61414015716976589,0.65356340169906613
51,0.6115094109111362,0.65382603454589838
52,0.61343524408340455,0.65201403188705442
53,0.61156435786353214,0.65157205963134768
54,0.61015675184461804,0.65111101102828983
55,0.60856666151682537,0.65069930791854858
56,0.61097282102372907,0.65122716522216795
57,0.60726184474097356,0.65100177907943724
58,0.60853947003682451,0.65041938829421997
59,0.60714849842919238,0.65092806243896484
60,0.60236852682961362,0.65080526113510129
61,0.60708847967783608,0.64980440378189086
62,0.60372273932562937,0.65234278202056883
63,0.60426685645845202,0.65077088022232055
64,0.60175624460644195,0.65114652204513546
65,0.6009873926374647,0.64952811574935909
66,0.59937408018112182,0.65005168533325197
67,0.5993972595532735,0.64741817140579228
68,0.59899880679448447,0.64947680091857907
69,0.60087013949288259,0.64941740417480465
70,0.59983389282226562,0.64841550827026362
71,0.59770367611779107,0.6492463607788086
72,0.59796825292375355,0.64879561996459956
73,0.59639011144638066,0.65000870227813723
74,0.59471972131729123,0.64918587160110475
75,0.59489814816580877,0.65167809677124022
76,0.59670746130413477,0.64802855300903317
77,0.59242448144488868,0.65043414020538326
78,0.59372202761967974,0.64970900678634647
79,0.59569854127036204,0.64929582262039187
80,0.59212811083263817,0.64970726633071896
81,0.58927349784639149,0.64933887624740605
82,0.59026466385523479,0.64964297151565553
83,0.5906648541556464,0.64916992568969722
84,0.59140779134962296,0.64934052705764767
85,0.59148429208331643,0.64968860292434694
86,0.59217041468620302,0.64932155466079711
87,0.59029088417689002,0.64885719060897828
88,0.58930286725362147,0.6491250290870666
