epoch,loss,val_loss
0,0.81082061611609779,0.72921915736345266
1,0.73899023316435575,0.68616060895703412
2,0.70651392565680515,0.66370211862860851
3,0.6913295441470847,0.65231719753150996
4,0.68038327876016802,0.64648978327622875
5,0.67469583121088117,0.64344367515325929
6,0.66843080451921355,0.6394099092754012
7,0.66603336614215747,0.6383103564067637
8,0.66145136668977544,0.63430652684098898
9,0.65763560195134074,0.63402524807851168
10,0.65452209905176406,0.63219696090132527
11,0.65271890524141385,0.62989156452917783
12,0.65110727964285819,0.6292367604601905
13,0.64699495250965744,0.6267581814884946
14,0.6464906504930612,0.62493506996519566
15,0.64324831619042833,0.62686385521046351
16,0.64256898358850723,0.62334537602707474
17,0.6411388379867895,0.62359355102675085
18,0.63793741153708794,0.62163651173080003
19,0.63795396599714627,0.62206189008354174
20,0.63465350144878241,0.61941186728701603
21,0.63343004002007697,0.61957966972208878
22,0.63116669173886519,0.61761462582181681
23,0.63115295836492646,0.61753503024288281
24,0.62994804488822431,0.61773166809128399
25,0.62828245939370186,0.61463348038579113
26,0.62559048913054227,0.61401327512252657
27,0.6252531918565547,0.61378619311501181
28,0.6250893305289299,0.61298185287457041
29,0.62266722089619042,0.61210758691861911
30,0.62152461531526415,0.61035114864862527
31,0.62072881609630859,0.61039043709370078
32,0.62035119945789963,0.61006088697350003
33,0.61968180013321317,0.61048174107287267
34,0.61670924066123078,0.60839464608428928
35,0.61634450798762974,0.60929818207479569
36,0.6149820686245514,0.60799765026550046
37,0.61421569417464283,0.6074779318642578
38,0.61381476954355707,0.60603562697792357
39,0.61100911243848222,0.60583030549594996
40,0.61055510334391416,0.60587187118623009
41,0.61113013623427248,0.60442654153323061
42,0.60856435192421465,0.60398492531026782
43,0.60764713563905326,0.60388826145345231
44,0.60863926551527525,0.60315114491569355
45,0.606052591924365,0.60318601237703573
46,0.60510910759741698,0.60348763342228273
47,0.60416887086475268,0.60074437311827844
48,0.6039094664693222,0.60030269332990849
49,0.60328117974896944,0.60086720148207107
50,0.60010610164414224,0.60198753666452687
51,0.60179024582637486,0.59904534735594617
52,0.60022652947937039,0.59943642434656519
53,0.59981314739164082,0.59902517654520959
