epoch,loss,val_loss
0,0.81219287337483581,0.75193260610103607
1,0.72844854480511434,0.71179870516061783
2,0.69149889140515719,0.6905200220644474
3,0.68907721840046543,0.66897150874137878
4,0.6722671088441674,0.66107946634292603
5,0.66242147057941381,0.66011420637369156
6,0.67068800861771039,0.66062210872769356
7,0.65513081743910506,0.66191025450825691
8,0.66142762963836255,0.64756998792290688
9,0.6487378245137948,0.64320270344614983
10,0.64383656316199078,0.64341084286570549
11,0.65412246762095272,0.64665057137608528
12,0.6390551404373066,0.6499270386993885
13,0.64853082436162068,0.63604124262928963
14,0.63908662665597671,0.63246738165616989
15,0.63238549468122152,0.63145071640610695
16,0.64409914918847988,0.63552187755703926
17,0.62687190368368817,0.64052518829703331
18,0.63934028100323037,0.626815065741539
19,0.62903805025831239,0.62383868172764778
20,0.62304944456540001,0.6241479367017746
21,0.6349217099112433,0.62965622171759605
22,0.61674355534282888,0.63300484046339989
23,0.63104577676669971,0.62060456350445747
24,0.62043966912612347,0.61770772188901901
25,0.61704162827092346,0.61837032437324524
26,0.62705322689301257,0.62257291376590729
27,0.61276997166710934,0.62631195783615112
28,0.62671150194632042,0.61415712162852287
29,0.61674232648299987,0.61299113556742668
30,0.61187756620441902,0.6117146871984005
31,0.62171597021657066,0.61743831261992455
32,0.60583992495730121,0.62071150541305542
33,0.61842885154324612,0.60811303555965424
34,0.61045321038793987,0.60837483033537865
35,0.60641854679262319,0.60726771876215935
36,0.61572380525034831,0.61446694284677505
37,0.59997969551666364,0.61698481813073158
38,0.61469246455141013,0.60418057069182396
39,0.6064585166470231,0.60354852303862572
40,0.60296075802071714,0.60146945342421532
41,0.61001953893416638,0.60902019590139389
42,0.59523358981351593,0.61220401898026466
43,0.60971569878024023,0.6003020703792572
44,0.60069160037530334,0.60020255297422409
45,0.59932949599382035,0.59915675222873688
46,0.60519190607844175,0.60715745761990547
47,0.5907291652383031,0.60930781811475754
48,0.60804039827875189,0.59773191809654236
49,0.59770374784701152,0.59436613693833351
50,0.59442705842288768,0.59341845661401749
51,0.60149964311638393,0.6016971580684185
52,0.5861301887679744,0.60715848207473755
53,0.60307278101508677,0.59377892315387726
54,0.5930387027005164,0.59248809516429901
55,0.59032706360559206,0.59275543317198753
56,0.5985496118262007,0.60319884121417999
57,0.58183004396992766,0.60509220883250237
58,0.60128953891831471,0.5935104563832283
59,0.58997225426815691,0.59101975336670876
60,0.58545065454825251,0.59206141531467438
61,0.59371204207072392,0.59905360266566277
62,0.57984575162062779,0.60325878486037254
63,0.59546571599470599,0.59223990514874458
64,0.585175823528302,0.59082802012562752
65,0.58207045588909845,0.59076834097504616
66,0.59191902102650817,0.5984642393887043
67,0.57519819462621535,0.60221952944993973
68,0.59333666401940421,0.59080837666988373
69,0.57972647608723415,0.58886934444308281
70,0.58015088704792228,0.58878409862518311
71,0.58468065608192132,0.59712022915482521
72,0.56894125503462711,0.60057718679308891
73,0.5882844274913942,0.58851779252290726
74,0.57820901098811717,0.58893691748380661
75,0.57638179071851681,0.5883411169052124
76,0.58032666871676575,0.59550537541508675
77,0.56784096247441063,0.59924924001097679
78,0.58265912275056586,0.58642107620835304
79,0.57616902168515438,0.58451231941580772
80,0.5723293342300364,0.58587153255939484
81,0.57708746339823747,0.59467929229140282
82,0.56140072764577087,0.5945877879858017
83,0.58108031733615984,0.58479385823011398
84,0.56997924315509341,0.58505780622363091
85,0.56789022088050845,0.58640045300126076
86,0.57253906420759249,0.59381433203816414
