epoch,loss,val_loss
0,0.88448906373977665,0.80223047733306885
1,0.77886092858844336,0.75950954532623294
2,0.74467149941126509,0.73094190216064459
3,0.72395308891932164,0.71359742116928104
4,0.70710531462563408,0.69568489408493039
5,0.69368837563196817,0.69049503755569464
6,0.68512593936920163,0.6845791463851929
7,0.67875237464904781,0.67322774553298947
8,0.67512325493494674,0.6692399640083313
9,0.67212178076638118,0.66737140512466431
10,0.66290944735209145,0.66373147106170649
11,0.66044978687498301,0.66228839969635012
12,0.66009804111056858,0.65847894287109376
13,0.65554143810272214,0.65528636693954467
14,0.65174501201841561,0.65404301214218141
15,0.65146200503243346,0.65307034444808965
16,0.64620178800159034,0.65189810514450075
17,0.64468239736557009,0.64885635375976558
18,0.64152332809236312,0.64738371706008913
19,0.64053500313229028,0.64783069229125978
20,0.64081751177046031,0.64866006231307982
21,0.63809116109212238,0.64626954555511473
22,0.63890793429480663,0.64246344661712651
23,0.63623986991246539,0.6423619012832642
24,0.63530502329932315,0.64239093399047853
25,0.63021820974349974,0.64044748544692998
26,0.6334426431655884,0.63847851562500002
27,0.63082715431849157,0.63832390165328978
28,0.62930970642301776,0.63901130390167238
29,0.62911887534459432,0.63658699941635133
30,0.62751097038057113,0.63688817310333257
31,0.62616639354493886,0.63601142978668213
32,0.62467009676827323,0.63522026395797726
33,0.62273033883836537,0.63391347694396971
34,0.62300708471404187,0.63315116786956782
35,0.62384765725665625,0.63329353237152097
36,0.61976148430506384,0.63261456775665281
37,0.6196099024348789,0.63310981416702272
38,0.61499473651250203,0.63209367561340335
39,0.61988041697608098,0.63039849138259885
40,0.61666920487085974,0.62978654932975764
41,0.61539357376098636,0.62962748551368708
42,0.61486019251081681,0.62893555498123166
43,0.61257703190379675,0.62869535994529724
44,0.61580344724655156,0.627693128824234
45,0.61316186237335202,0.62741684031486511
46,0.6111330812242296,0.62715741539001468
47,0.60795137304729885,0.62659870672225948
48,0.61161132277382746,0.62616490745544429
49,0.60920109701156622,0.62609266662597651
50,0.60599718475341802,0.62545119953155515
51,0.6082991505199008,0.62490791964530945
52,0.6041453146934509,0.62472224116325381
53,0.60460413747363617,0.62429140329360966
54,0.60520940446853633,0.62474531364440922
55,0.60509934435950385,0.62370729613304143
56,0.60237378401226471,0.62314276409149172
57,0.60252303430769183,0.62288209772109981
58,0.59905206780963471,0.62234506654739374
59,0.60035606929990981,0.62266292357444764
60,0.60020416620042594,0.62160662841796877
61,0.60031170770857067,0.62148144006729122
62,0.59872121816211277,0.62140988206863401
63,0.59640910143322412,0.62117211484909063
64,0.59579399961895407,0.62076805591583251
65,0.59667264689339528,0.62122469282150272
66,0.59610926900969607,0.62055127286911016
67,0.59521255106396143,0.62059083366394041
68,0.59491847499211625,0.62040115594863887
69,0.59274408017264468,0.61981794548034663
70,0.59085590065850147,0.62011690378189088
71,0.59437334383858575,0.62072541809082027
72,0.59243660963906186,0.61961760711669922
73,0.58974370553758404,0.61926138257980345
74,0.58941338231828477,0.62002237796783444
75,0.58924348142411975,0.62052526521682738
76,0.58933469152450557,0.61943343687057495
77,0.58900053591198387,0.61925158309936523
78,0.58801962974336408,0.61828656578063967
79,0.58657804912990996,0.62009773397445678
80,0.58702082501517405,0.61876740980148315
81,0.58587059079276194,0.6192566504478455
82,0.5845938613414764,0.61857569265365597
83,0.58337042262819083,0.61847407102584839
84,0.58319749768575035,0.61813847827911372
85,0.58323788001802235,0.61809872531890864
86,0.58364402230580648,0.61893589973449703
87,0.58070107936859128,0.61763001251220706
88,0.5828216271930271,0.61669740819931029
89,0.5791431446075439,0.61722723579406735
90,0.5798894604047139,0.61682352399826046
91,0.57718232541614112,0.61713201236724857
92,0.5771207959387038,0.61708190965652465
93,0.5800672363705105,0.61749765300750736
94,0.57660326258341477,0.6171856660842896
95,0.57675797038608123,0.61653058481216427
96,0.57424834399753144,0.61679385519027707
97,0.57355810334947377,0.61580705785751344
98,0.57329260206222532,0.61586491537094112
99,0.57259717067082727,0.61686665868759161
100,0.57282461267047458,0.61853170347213748
101,0.57280802022086252,0.61580014276504513
102,0.57199953095118206,0.61615153455734251
103,0.57146105776892764,0.61611990070343015
104,0.57378190946578977,0.61723213768005369
105,0.56848528740141124,0.61758784627914431
106,0.57203539843029449,0.61707490730285641
107,0.57300220415327285,0.61579254436492925
108,0.5680525651242998,0.61613620567321781
109,0.56676806222067944,0.6160743651390076
110,0.56975634558995569,0.61651096057891841
111,0.56591891479492185,0.6161991729736328
112,0.56579978746838044,0.61634682703018184
113,0.56687644275029503,0.61619549989700317
114,0.56673643472459578,0.61629508066177363
115,0.56339564620123972,0.61623049306869504
116,0.56747010882695514,0.61605081224441527
117,0.56688369194666544,0.61636659002304073
118,0.5657212991184658,0.61603885459899899
119,0.56509291378657023,0.6161017470359802
120,0.56692539379331797,0.6161791129112244
121,0.56577333683437769,0.61619690036773678
122,0.56542274999618525,0.61614592933654788
123,0.56786034033033583,0.61615610980987545
124,0.56672537162568837,0.61622074937820437
125,0.56546463812722103,0.61628185224533083
126,0.56638562263382808,0.61629137325286865
127,0.5675421571731567,0.61624755144119259
128,0.56649726041158044,0.61627178335189814
